url,city,state,street-address,zipcode,beds,baths,sqft,lotsize,price,property-type,time-on-realtor,hoa,price/sqft,garage,year,median_listing_home_price,median_sold_home_price,median_days_on_market,median_listing_home_price_persqft,school_district,broker
/realestateandhomes-detail/28839-Bay-Heights-Rd_Hayward_CA_94542_M27517-11985,Hayward,CA,28839 Bay Heights Rd,94542,4,3,"2,669sqft","9,158sqft lot","$1,688,000 ",Single Family,24 Days,$164/mo,$632 ,3 cars,2000,"$1,283,000 ","$1,290,000 ",55,$563 ,Hayward Unified,-
/realestateandhomes-detail/28223-Armour-St-18_Hayward_CA_94545_M98985-75669,Hayward,CA,28223 Armour St Unit 18,94545,2,2,960sqft,-,"$219,997 ",Mfd/Mobile,25 Days,,$229 ,,1966,"$850,000 ","$842,500 ",42,$661 ,-,-
/realestateandhomes-detail/24165-Dawson-Ct_Hayward_CA_94541_M29087-14807,Hayward,CA,24165 Dawson Ct,94541,4,3,"2,710sqft",0.23acre lot,"$1,799,990 ",Single Family,54 Days,,$664 ,2 cars,2004,,,,,Alameda,-
/realestateandhomes-detail/28120-Riggs-Ct_Hayward_CA_94542_M15156-87983,Hayward,CA,28120 Riggs Ct,94542,3,2.5,"2,168sqft","7,553sqft lot","$949,950 ",Single Family,25 Days,$95/mo,$438 ,2 cars,1986,"$1,283,000 ","$1,290,000 ",55,$563 ,-,Fohl Realty & Investments
/realestateandhomes-detail/126-B-St_Hayward_CA_94541_M14312-95144,Hayward,CA,126 B St,94541,6,6,"2,788sqft","9,150sqft lot","$1,199,950 ",Multi-Family,25 Days,,$430 ,3 cars,1992,"$934,000 ","$842,500 ",49,$598 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/27924-Pueblo-Spgs_Hayward_CA_94545_M97206-04115,Hayward,CA,27924 Pueblo Spgs,94545,2,2,"1,512sqft",-,"$275,000 ",Mfd/Mobile,26 Days,,$182 ,,1974,"$850,000 ","$842,500 ",42,$661 ,-,-
/realestateandhomes-detail/1576-Glenn-St_Hayward_CA_94545_M10552-58426,Hayward,CA,1576 Glenn St,94545,4,3,"2,413sqft","3,001sqft lot","$1,270,000 ",Single Family,26 Days,$125/mo,$526 ,2 cars,2015,"$998,000 ","$922,500 ",38,$613 ,Alameda,-
/realestateandhomes-detail/23394-Klamath-Rd_Hayward_CA_94541_M15069-45008,Hayward,CA,23394 W Klamath Rd,94541,4,2,"1,717sqft","6,560sqft lot","$975,000 ",Single Family,58 Days,,$568 ,2 cars,1951,"$839,000 ","$860,000 ",41,$588 ,Alameda,-
/realestateandhomes-detail/1315-A-St-Apt-104_Hayward_CA_94541_M11243-72842,Hayward,CA,1315 A St Apt 104,94541,2,1,944sqft,-,"$499,888 ",Condo,58 Days,$475/mo,$530 ,1 car,1984,"$675,000 ","$718,500 ",41,$548 ,Hayward Unified,COMPASS
/realestateandhomes-detail/1209-Sandy-Bridges-Ln_Hayward_CA_94541_M26166-61615,Hayward,CA,1209 Sandy Bridges Ln,94541,2,2.5,"1,532sqft","1,850sqft lot","$715,000 ",Townhome,59 Days,$250/mo,$467 ,2 cars,1988,"$699,888 ",,,$612 ,-,-
/realestateandhomes-detail/20903-Locust-St-Apt-B_Hayward_CA_94541_M25629-98658,Hayward,CA,20903 Locust St Apt B,94541,2,1.5,"1,355sqft","1,355sqft lot","$599,000 ",Condo,59 Days,$300/mo,$442 ,1 car,1980,,,,,-,-
/realestateandhomes-detail/27530-Bahama-Ave_Hayward_CA_94545_M28253-39521,Hayward,CA,27530 Bahama Ave,94545,3,2,"1,128sqft","5,301sqft lot","$849,000 ",Single Family,59 Days,,$753 ,2 cars,1957,"$850,000 ","$842,500 ",42,$661 ,Alameda,-
/realestateandhomes-detail/17990-Azalea-Rd_Hayward_CA_94541_M28397-73761,Hayward,CA,17990 Azalea Rd,94541,3,2.5,"1,332sqft","1,006sqft lot","$650,000 ",Townhome,60 Days,$430/mo,$488 ,2 cars,1973,,,,,Hayward Unified,-
/realestateandhomes-detail/19610-Medford-Cir-8_Hayward_CA_94541_M24432-25919,Hayward,CA,19610 Medford Cir Unit 8,94541,3,2.5,"1,300sqft",-,"$765,000 ",Condo,60 Days,$480/mo,$588 ,1 car,1992,,,,,-,-
/realestateandhomes-detail/2728-Breaker-Ln_Hayward_CA_94545_M26786-32462,Hayward,CA,2728 Breaker Ln,94545,5,4.5,"4,086sqft","8,449sqft lot","$2,046,000 ",Single Family,60 Days,$42/mo,$501 ,2 cars,2004,,,,,-,-
/realestateandhomes-detail/23066-Henry-Ln_Hayward_CA_94541_M23398-95255,Hayward,CA,23066 Henry Ln,94541,4,2.5,"2,242sqft","8,284sqft lot","$1,249,888 ",Single Family,60 Days,,$557 ,2 cars,1993,,,,,Hayward (510) 784-2600,-
/realestateandhomes-detail/29463-Providence-Way_Hayward_CA_94544_M25005-94897,Hayward,CA,29463 Providence Way,94544,2,2,"1,440sqft",-,"$199,000 ",Mfd/Mobile,61 Days,,$138 ,,1978,"$842,000 ","$802,500 ",51,$629 ,-,-
/realestateandhomes-detail/2360-Bourbon-Dr_Hayward_CA_94545_M93493-18040,Hayward,CA,2360 Bourbon Dr,94545,3,2,"1,340sqft",-,"$349,900 ",Mfd/Mobile,29 Days,,$261 ,,2018,"$850,000 ","$842,500 ",42,$661 ,-,-
/realestateandhomes-detail/25764-Underwood-Ave_Hayward_CA_94544_M26249-60548,Hayward,CA,25764 Underwood Ave,94544,3,1,"1,041sqft","5,225sqft lot","$765,000 ",Single Family,63 Days,,$735 ,1 car,1952,"$849,900 ","$600,000 ",49,$584 ,Hayward Unified,Golden Gate Sotheby's International Realty
/realestateandhomes-detail/24985-Calaroga-Ave_Hayward_CA_94545_M19239-13639,Hayward,CA,24985 Calaroga Ave,94545,3,2,"1,431sqft","7,440sqft lot","$749,000 ",Single Family,29 Days,,$523 ,2 cars,1960,"$868,994 ","$945,000 ",36,$624 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/1224-Linfield-Ln_Hayward_CA_94545_M26787-35303,Hayward,CA,1224 Linfield Ln,94545,4,2,"1,335sqft","5,005sqft lot","$898,888 ",Single Family,30 Days,,$673 ,2 cars,1956,"$868,994 ","$945,000 ",36,$624 ,-,Berkshire Hathaway HomeServices Drysdale Properties
/realestateandhomes-detail/519-Somi-Ct_Hayward_CA_94544_M91182-73755,Hayward,CA,519 Somi Ct,94544,3,3,"1,732sqft",-,"$889,000 ",Townhome,63 Days,$328/mo,$513 ,2 cars,2022,"$841,900 ","$495,000 ",58,$562 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/234-Bridgewater-Rd_Hayward_CA_94544_M28799-68244,Hayward,CA,234 Bridgewater Rd,94544,3,3,-,"6,668sqft lot","$1,299,000 ",Single Family,30 Days,$10/mo,,,,"$867,000 ","$822,500 ",53,$647 ,-,-
/realestateandhomes-detail/27963-Ormond-Ave_Hayward_CA_94544_M10357-05792,Hayward,CA,27963 Ormond Ave,94544,3,2,"1,000sqft","5,000sqft lot","$749,000 ",Single Family,30 Days,,$749 ,1 car,1954,"$842,000 ","$802,500 ",51,$629 ,-,-
/realestateandhomes-detail/2836-Berta-Dr_Hayward_CA_94541_M28060-47135,Hayward,CA,2836 Berta Dr,94541,2,1,816sqft,0.29acre lot,"$625,000 ",Single Family,30 Days,,$766 ,3 cars,1947,,,,,-,Coldwell Banker Realty
/realestateandhomes-detail/24091-Madeiros-Ave_Hayward_CA_94541_M10857-28059,Hayward,CA,24091 Madeiros Ave,94541,5,2.5,"2,782sqft",0.44acre lot,"$1,250,000 ",Single Family,64 Days,,$449 ,,1995,,,,,-,-
/realestateandhomes-detail/20961-Montgomery-Ave_Hayward_CA_94541_M25321-79724,Hayward,CA,20961 Montgomery Ave,94541,2,1.5,"1,057sqft","8,000sqft lot","$700,000 ",Single Family,30 Days,,$662 ,1 car,1939,,,,,-,Better Homes and Gardens Real Estate Reliance Partners
/realestateandhomes-detail/515-Somi-Ct_Hayward_CA_94544_M99673-76339,Hayward,CA,515 Somi Ct,94544,4,3.5,"1,984sqft","1,984sqft lot","$1,065,000 ",Townhome,64 Days,$328/mo,$537 ,2 cars,2022,"$841,900 ","$495,000 ",58,$562 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/27426-Capri-Ave_Hayward_CA_94545_M11590-07454,Hayward,CA,27426 Capri Ave,94545,3,2,"1,000sqft","5,000sqft lot","$800,000 ",Single Family,66 Days,,$800 ,1 car,1957,"$850,000 ","$842,500 ",42,$661 ,-,-
/realestateandhomes-detail/29434-Chesterfield-Ct_Hayward_CA_94544_M27338-24332,Hayward,CA,29434 Chesterfield Ct,94544,4,2.5,"2,005sqft","5,196sqft lot","$1,225,000 ",Single Family,31 Days,$45/mo,$611 ,2 cars,2000,"$842,000 ","$802,500 ",51,$629 ,Hayward Unified,-
/realestateandhomes-detail/382-Saint-Andrews-St_Hayward_CA_94544_M29043-40171,Hayward,CA,382 Saint Andrews St,94544,3,2,"2,014sqft","5,998sqft lot","$1,025,000 ",Single Family,66 Days,,$509 ,2 cars,1955,"$867,000 ","$822,500 ",53,$647 ,Alameda,-
/realestateandhomes-detail/138-Lund-Ave_Hayward_CA_94544_M23516-89393,Hayward,CA,138 Lund Ave,94544,7,-,"2,795sqft",0.28acre lot,"$1,290,000 ",Multi-Family,66 Days,,$462 ,12 cars,1962,"$748,475 ","$834,444 ",41,$692 ,-,-
/realestateandhomes-detail/22897-Valley-View-Dr_Hayward_CA_94541_M28689-14780,Hayward,CA,22897 Valley View Dr,94541,7,3.5,"3,932sqft",0.5acre lot,"$1,328,000 ",Single Family,66 Days,,$338 ,4 cars,1932,,,,,-,-
/realestateandhomes-detail/659-Gleneagle-Ave_Hayward_CA_94544_M15239-98288,Hayward,CA,659 Gleneagle Ave,94544,3,2,"1,408sqft","5,600sqft lot","$999,999 ",Single Family,66 Days,,$710 ,2 cars,1958,"$841,900 ","$495,000 ",58,$562 ,Hayward Unified,-
/realestateandhomes-detail/25912-Hayward-Blvd-Apt-314_Hayward_CA_94542_M14960-33758,Hayward,CA,25912 Hayward Blvd Apt 314,94542,2,2,"1,203sqft",4.39acre lot,"$599,000 ",Condo,31 Days,$561/mo,$498 ,2 cars,1983,"$1,283,000 ","$1,290,000 ",55,$563 ,Hayward (510) 784-2600,COMPASS
/realestateandhomes-detail/24880-Townsend-Ave_Hayward_CA_94544_M22645-24353,Hayward,CA,24880 Townsend Ave,94544,3,2,"1,464sqft","5,040sqft lot","$899,000 ",Single Family,33 Days,,$614 ,2 cars,1956,"$796,944 ","$815,500 ",45,$553 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/28353-Cubberley-Ct_Hayward_CA_94545_M28172-52812,Hayward,CA,28353 Cubberley Ct,94545,4,3,"2,183sqft","6,050sqft lot","$1,299,950 ",Single Family,71 Days,,$595 ,2 cars,1965,"$850,000 ","$842,500 ",42,$661 ,-,Berkshire Hathaway HomeServices Drysdale Properties
/realestateandhomes-detail/2665-Warwick-Pl_Hayward_CA_94542_M10506-23542,Hayward,CA,2665 Warwick Pl,94542,4,3,"1,921sqft","9,100sqft lot","$1,198,800 ",Single Family,33 Days,$35/mo,$624 ,2 cars,1957,"$1,283,000 ","$1,290,000 ",55,$563 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/2368-Morrow-St_Hayward_CA_94541_M16000-32487,Hayward,CA,2368 Morrow St,94541,4,3.5,"2,001sqft","6,436sqft lot","$899,000 ",Condo,71 Days,$235/mo,$449 ,2 cars,2013,"$934,000 ","$842,500 ",49,$598 ,-,-
/realestateandhomes-detail/28147-Murcia-St-324_Hayward_CA_94544_M98988-70644,Hayward,CA,28147 Murcia St Unit 324,94544,3,2,"1,560sqft",-,"$325,000 ",Mfd/Mobile,34 Days,,$208 ,,,"$842,000 ","$802,500 ",51,$629 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/Hayward_CA_94544_M22913-18566,Hayward,CA,Hayward,94544,5,1,"1,490sqft","9,663sqft lot","$899,000 ",Single Family,72 Days,,$603 ,,1914,"$913,000 ","$880,000 ",42,$552 ,-,-
/realestateandhomes-detail/24544-Park-St_Hayward_CA_94544_M22893-80737,Hayward,CA,24544 Park St,94544,3,1,"1,006sqft","5,238sqft lot","$749,950 ",Single Family,74 Days,,$745 ,2 cars,1950,"$748,475 ","$834,444 ",41,$692 ,-,-
/realestateandhomes-detail/960-Longwood-Ave_Hayward_CA_94541_M15045-59987,Hayward,CA,960 Longwood Ave,94541,4,3,"1,906sqft","5,898sqft lot","$900,000 ",Single Family,36 Days,,$472 ,1 car,1951,"$839,000 ","$860,000 ",41,$588 ,Alameda,-
/realestateandhomes-detail/26631-Greta-Ln_Hayward_CA_94544_M94309-51949,Hayward,CA,26631 Greta Ln,94544,3,2.5,"1,735sqft","6,475sqft lot","$858,887 ",Condo,77 Days,$388/mo,$495 ,2 cars,2020,"$841,900 ","$495,000 ",58,$562 ,-,-
/realestateandhomes-detail/27805-Tampa-Ave_Hayward_CA_94544_M10096-19632,Hayward,CA,27805 Tampa Ave,94544,3,2,"1,000sqft","5,000sqft lot","$799,888 ",Single Family,37 Days,,$800 ,1 car,1954,"$842,000 ","$802,500 ",51,$629 ,-,-
/realestateandhomes-detail/4026-Freestone-Pl_Hayward_CA_94541_M16119-44748,Hayward,CA,4026 Freestone Pl,94541,3,3.5,"1,922sqft","1,410sqft lot","$1,089,000 ",Single Family,36 Days,$107/mo,$567 ,2 cars,2016,"$934,000 ","$842,500 ",49,$598 ,-,-
/realestateandhomes-detail/21117-Gary-Dr-Apt-207_Hayward_CA_94546_M26500-51900,Hayward,CA,21117 Gary Dr Apt 207,94546,2,2,"1,070sqft",-,"$475,000 ",Condo,37 Days,$546/mo,$444 ,,1981,"$599,000 ","$604,500 ",35,$522 ,Alameda City Unified,-
/realestateandhomes-detail/199-Harris-Rd-Apt-7_Hayward_CA_94544_M25750-24185,Hayward,CA,199 Harris Rd Apt 7,94544,2,1.5,997sqft,0.83acre lot,"$449,999 ",Townhome,79 Days,$200/mo,$451 ,,1987,"$849,900 ","$600,000 ",49,$584 ,-,COMPASS
/realestateandhomes-detail/276-Ontario-Pl_Hayward_CA_94544_M10057-40826,Hayward,CA,276 Ontario Pl,94544,3,2,"1,571sqft","5,280sqft lot","$950,000 ",Single Family,79 Days,,$605 ,,1951,"$867,000 ","$822,500 ",53,$647 ,-,Fohl Realty & Investments
/realestateandhomes-detail/2767-Tribune-Ave_Hayward_CA_94542_M15131-16633,Hayward,CA,2767 Tribune Ave,94542,5,4,"3,502sqft","8,989sqft lot","$1,500,000 ",Single Family,37 Days,,$428 ,2 cars,1999,"$1,283,000 ","$1,290,000 ",55,$563 ,-,-
/realestateandhomes-detail/24690-Tioga-Rd_Hayward_CA_94544_M23357-76835,Hayward,CA,24690 Tioga Rd,94544,3,1,"1,338sqft","5,400sqft lot","$796,000 ",Single Family,80 Days,,$595 ,2 cars,1951,"$748,475 ","$834,444 ",41,$692 ,-,-
/realestateandhomes-detail/688-Shepherd-Ave_Hayward_CA_94544_M25289-26214,Hayward,CA,688 Shepherd Ave,94544,2,1,"1,218sqft","5,984sqft lot","$700,000 ",Single Family,37 Days,,$575 ,1 car,1920,"$849,900 ","$600,000 ",49,$584 ,-,COMPASS
/realestateandhomes-detail/531-Culp-Ave_Hayward_CA_94544_M23104-73260,Hayward,CA,531 Culp Ave,94544,2,1,812sqft,"5,100sqft lot","$724,000 ",Single Family,77 Days,,$892 ,1 car,1950,"$748,475 ","$834,444 ",41,$692 ,-,-
/realestateandhomes-detail/3608-LA-Mesa-Dr_Hayward_CA_94542_M14882-97515,Hayward,CA,3608 LA Mesa Dr,94542,3,2.5,"2,228sqft","8,364sqft lot","$1,300,000 ",Single Family,37 Days,,$583 ,3 cars,1973,"$1,283,000 ","$1,290,000 ",55,$563 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/24374-Bottlebrush-Pl_Hayward_CA_94541_M10754-79925,Hayward,CA,24374 Bottlebrush Pl,94541,3,3.5,"1,997sqft","6,491sqft lot","$1,109,800 ",Single Family,79 Days,,$556 ,2 cars,1981,,,,,Hayward (510) 784-2600,-
/realestateandhomes-detail/29300-Dixon-St-Apt-301_Hayward_CA_94544_M28894-71059,Hayward,CA,29300 Dixon St Apt 301,94544,1,1,625sqft,1.48acre lot,"$375,000 ",Condo,39 Days,$536/mo,$600 ,1 car,1984,"$841,900 ","$495,000 ",58,$562 ,-,RE/MAX ACCORD
/realestateandhomes-detail/450-Craven-Ct_Hayward_CA_94541_M12637-79167,Hayward,CA,450 Craven Ct,94541,2,1.5,900sqft,"1,000sqft lot","$420,000 ",Townhome,39 Days,$425/mo,$467 ,1 car,1962,"$796,944 ","$815,500 ",45,$553 ,Hayward Unified,-
/realestateandhomes-detail/29334-Hub-Ln-8_Hayward_CA_94544_M90479-78974,Hayward,CA,29334 Hub Ln Unit 8,94544,2,2.5,"1,558sqft",-,"$824,995 ",Condo,39 Days,$344/mo,$530 ,1 car,2020,"$841,900 ","$495,000 ",58,$562 ,-,-
/realestateandhomes-detail/24828-Canyon-View-Ct_Hayward_CA_94541_M23577-63741,Hayward,CA,24828 Canyon View Ct,94541,4,3,"2,332sqft",1.22acre lot,"$1,699,000 ",Single Family,39 Days,,$729 ,2 cars,1959,"$913,000 ","$880,000 ",42,$552 ,-,-
/realestateandhomes-detail/21153-Estancia-Cmn_Hayward_CA_94541_M12205-87940,Hayward,CA,21153 Estancia Cmn,94541,3,3.5,"1,703sqft","1,219sqft lot","$900,000 ",Townhome,85 Days,$235/mo,$528 ,2 cars,2020,,,,,Hayward Unified,-
/realestateandhomes-detail/2724-Ships-Rd_Hayward_CA_94545_M26773-08680,Hayward,CA,2724 Ships Rd,94545,3,2.5,"1,867sqft",0.35acre lot,"$419,948 ",Condo,39 Days,$269/mo,$225 ,2 cars,2010,,,,,-,-
/realestateandhomes-detail/27437-Lyford-St_Hayward_CA_94544_M27039-64346,Hayward,CA,27437 Lyford St,94544,4,3,"1,413sqft","5,301sqft lot","$922,940 ",Single Family,83 Days,,$653 ,2 cars,1956,"$849,900 ","$600,000 ",49,$584 ,Alameda,-
/realestateandhomes-detail/22640-6th-St_Hayward_CA_94541_M12423-94082,Hayward,CA,22640 6th St,94541,8,4,"2,981sqft","7,246sqft lot","$1,298,000 ",Multi-Family,84 Days,,$435 ,4 cars,1952,"$675,000 ","$718,500 ",41,$548 ,Hayward (510) 784-2600,Litvinchuk Real Estate
/realestateandhomes-detail/24940-Mead-Way_Hayward_CA_94541_M10172-33257,Hayward,CA,24940 Mead Way,94541,3,2,"1,729sqft","5,022sqft lot","$1,088,888 ",Single Family,40 Days,,$630 ,1 car,1954,,,,,-,-
/realestateandhomes-detail/Plan-3-WLH_SoHay-Line_334-Line-Street_Hayward_CA_94544_P417000688798,Hayward,CA,Sales Office: 334 Line Street,94544,2,2,"1,501sqft",-,"$825,560 ",,87 Days,,$550 ,1 car,,"$841,900 ","$495,000 ",58,$562 ,-,-
/realestateandhomes-detail/Plan-2-WLH_SoHay-Line_334-Line-Street_Hayward_CA_94544_P417000688797,Hayward,CA,Sales Office: 334 Line Street,94544,2,2,"1,286sqft",-,"$773,793 ",,87 Days,,$602 ,1 car,,"$841,900 ","$495,000 ",58,$562 ,-,-
/realestateandhomes-detail/22274-Main-St_Hayward_CA_94541_M18756-49656,Hayward,CA,22274 Main St,94541,5,1.5,"2,656sqft",0.32acre lot,"$999,000 ",Single Family,85 Days,,$376 ,,1920,"$599,000 ","$604,500 ",35,$522 ,-,-
/realestateandhomes-detail/617-Artistic-Pl_Hayward_CA_94541_M20155-96814,Hayward,CA,617 Artistic Pl,94541,2,2,"1,700sqft",0.26acre lot,"$699,995 ",Condo,89 Days,$367/mo,$412 ,2 cars,2004,"$745,000 ","$800,000 ",38,$533 ,-,-
/realestateandhomes-detail/607-Delve-Ct_Hayward_CA_94544_M98023-24673,Hayward,CA,607 Delve Ct,94544,1,1,429sqft,-,"$522,635 ",Condo/Townhome/Coop,87 Days,,"$1,218 ",1 car,,"$841,900 ","$495,000 ",58,$562 ,-,-
/realestateandhomes-detail/Plan-4-WLH_SoHay-Line_334-Line-Street_Hayward_CA_94544_P417000688799,Hayward,CA,Sales Office: 334 Line Street,94544,4,3.5,"1,885sqft",-,"$1,156,065 ",,87 Days,,$613 ,2 cars,,"$841,900 ","$495,000 ",58,$562 ,-,-
/realestateandhomes-detail/20255-Concord-Ave-Apt-3_Hayward_CA_94541_M96430-77843,Hayward,CA,20255 Concord Ave Apt 3,94541,3,2,"1,411sqft",0.54acre lot,"$679,000 ",Condo,41 Days,$460/mo,$481 ,1 car,1990,,,,,San Lorenzo (510) 317-4600,-
/realestateandhomes-detail/Plan-1-WLH_SoHay-Line_334-Line-Street_Hayward_CA_94544_P417000688796,Hayward,CA,Sales Office: 334 Line Street,94544,1,1,429sqft,-,"$552,005 ",,87 Days,,"$1,287 ",1 car,,"$841,900 ","$495,000 ",58,$562 ,-,-
/realestateandhomes-detail/25495-Southwick-Dr-Apt-103_Hayward_CA_94544_M22302-39686,Hayward,CA,25495 Southwick Dr Apt 103,94544,2,2.5,"1,500sqft",1.58acre lot,"$724,950 ",Condo,91 Days,$453/mo,$483 ,1 car,1991,"$748,475 ","$834,444 ",41,$692 ,-,COMPASS
/realestateandhomes-detail/27088-Lemay-Way_Hayward_CA_94544_M26425-50073,Hayward,CA,27088 Lemay Way,94544,4,2,"1,522sqft","5,035sqft lot","$894,900 ",Single Family,93 Days,,$588 ,2 cars,1957,"$849,900 ","$600,000 ",49,$584 ,Hayward (510) 784-2600,-
/realestateandhomes-detail/897-Quantas-Ln_Hayward_CA_94545_M16165-44145,Hayward,CA,897 Quantas Ln,94545,3,2,"1,121sqft","5,998sqft lot","$799,000 ",Single Family,93 Days,,$713 ,2 cars,1959,"$868,994 ","$945,000 ",36,$624 ,Alameda,-
/realestateandhomes-detail/21355-Santos-St_Hayward_CA_94541_M12535-36599,Hayward,CA,21355 Santos St,94541,4,3,"1,500sqft","6,300sqft lot","$775,000 ",Single Family,93 Days,,$517 ,,1947,,,,,Hayward (510) 784-2600,Fohl Realty & Investments
/realestateandhomes-detail/2972-D-St_Hayward_CA_94541_M28462-57087,Hayward,CA,2972 D St,94541,3,1.5,"1,012sqft","5,900sqft lot","$724,990 ",Single Family,93 Days,,$716 ,1 car,1951,,,,,Hayward (510) 784-2600,Fohl Realty & Investments
/realestateandhomes-detail/2072-Everglade-St_Hayward_CA_94545_M27404-10438,Hayward,CA,2072 Everglade St,94545,3,2,"1,125sqft","5,000sqft lot","$699,888 ",Single Family,44 Days,,$622 ,1 car,1955,"$850,000 ","$842,500 ",42,$661 ,-,-
/realestateandhomes-detail/24604-2nd-St_Hayward_CA_94541_M11342-11051,Hayward,CA,24604 2nd St,94541,3,2,"1,905sqft","9,631sqft lot","$925,500 ",Single Family,92 Days,,$486 ,2 cars,1964,"$913,000 ","$880,000 ",42,$552 ,Alameda,-
/realestateandhomes-detail/28842-Miranda-St_Hayward_CA_94544_M16368-18988,Hayward,CA,28842 Miranda St,94544,2,2,"1,140sqft",-,"$215,000 ",Mfd/Mobile,44 Days,,$189 ,,1972,"$842,000 ","$802,500 ",51,$629 ,-,-
/realestateandhomes-detail/610-Atherton-Pl_Hayward_CA_94541_M28157-74494,Hayward,CA,610 Atherton Pl,94541,3,3,"1,224sqft",863sqft lot,"$745,000 ",Townhome,45 Days,$273/mo,$609 ,2 cars,1997,"$745,000 ","$800,000 ",38,$533 ,-,-
/realestateandhomes-detail/2714-Gamble-Ct_Hayward_CA_94542_M22920-45784,Hayward,CA,2714 Gamble Ct,94542,3,2.5,"1,920sqft","2,885sqft lot","$998,000 ",Townhome,44 Days,$96/mo,$520 ,2 cars,1980,"$1,283,000 ","$1,290,000 ",55,$563 ,Hayward (510) 784-2600,COMPASS
/realestateandhomes-detail/28739-Vista-Grande-Dr_Hayward_CA_94544_M11755-72270,Hayward,CA,28739 Vista Grande Dr,94544,4,3,"3,150sqft","4,599sqft lot","$1,748,000 ",Single Family,44 Days,$141/mo,$555 ,2 cars,2019,"$841,900 ","$495,000 ",58,$562 ,Hayward Unified,-
/realestateandhomes-detail/28695-Etta-Ave_Hayward_CA_94544_M10344-38750,Hayward,CA,28695 Etta Ave,94544,4,3,"2,220sqft","5,000sqft lot","$1,295,000 ",Single Family,93 Days,,$583 ,2 cars,1955,"$842,000 ","$802,500 ",51,$629 ,-,Intero Real Estate Services
/realestateandhomes-detail/253-Redbud-Ln_Hayward_CA_94541_M14570-83177,Hayward,CA,253 Redbud Ln,94541,3,1,"1,041sqft","5,115sqft lot","$749,000 ",Single Family,100 Days,,$720 ,,1950,"$796,944 ","$815,500 ",45,$553 ,Hayward (510) 784-2600,Fohl Realty & Investments
/realestateandhomes-detail/3013-Woodroe-Ct_Hayward_CA_94541_M28467-78811,Hayward,CA,3013 Woodroe Ct,94541,4,3,"2,049sqft","8,041sqft lot","$1,200,000 ",Single Family,98 Days,,$586 ,2 cars,1985,,,,,-,-
/realestateandhomes-detail/22860-Mono-St_Hayward_CA_94541_M27589-43350,Hayward,CA,22860 Mono St,94541,4,3,"2,439sqft","7,412sqft lot","$1,050,000 ",Single Family,102 Days,,$431 ,1 car,2008,"$796,944 ","$815,500 ",45,$553 ,Hayward Unified,COMPASS
/realestateandhomes-detail/1321-Russell-Way_Hayward_CA_94541_M27096-77408,Hayward,CA,1321 Russell Way,94541,3,-,"1,753sqft","5,400sqft lot","$899,000 ",Multi-Family,102 Days,,$513 ,,1925,"$675,000 ","$718,500 ",41,$548 ,Hayward Unified,-
/realestateandhomes-detail/24830-Fairview-Ave_Hayward_CA_94542_M28914-23410,Hayward,CA,24830 Fairview Ave,94542,3,1.5,"1,776sqft",4.27acre lot,"$2,800,000 ",Single Family,100 Days,,"$1,577 ",2 cars,1951,,,,,Hayward Unified,-
/realestateandhomes-detail/2301-Gibbons-St_Hayward_CA_94541_M94570-39983,Hayward,CA,2301 Gibbons St,94541,4,3.5,"1,982sqft","6,650sqft lot","$930,000 ",Condo,50 Days,$235/mo,$469 ,2 cars,2014,"$934,000 ","$842,500 ",49,$598 ,-,-
/realestateandhomes-detail/3579-Oakes-Dr_Hayward_CA_94542_M29871-96882,Hayward,CA,3579 Oakes Dr,94542,4,2,"2,830sqft",0.3acre lot,"$1,589,000 ",Single Family,50 Days,$34/mo,$561 ,2 cars,1968,"$1,283,000 ","$1,290,000 ",55,$563 ,-,Coldwell Banker Realty
/realestateandhomes-detail/351-Hurley-Dr_Hayward_CA_94544_M24880-82741,Hayward,CA,351 Hurley Dr,94544,3,2,"1,284sqft","5,390sqft lot","$799,000 ",Single Family,107 Days,,$622 ,,1950,"$870,000 ","$969,000 ",49,$622 ,-,-
/realestateandhomes-detail/420-Smalley-Ave_Hayward_CA_94541_M13316-83280,Hayward,CA,420 Smalley Ave,94541,3,1,"1,450sqft",0.47acre lot,"$1,100,000 ",Single Family,51 Days,,$759 ,2 cars,1939,"$934,000 ","$842,500 ",49,$598 ,-,-
/realestateandhomes-detail/22553-5th-St_Hayward_CA_94541_M94644-95131,Hayward,CA,22553 5th St,94541,3,2,"1,694sqft","4,720sqft lot","$895,000 ",Single Family,52 Days,,$528 ,2 cars,1940,"$675,000 ","$718,500 ",41,$548 ,-,-
/realestateandhomes-detail/26584-Flamingo-Ave_Hayward_CA_94544_M25797-19694,Hayward,CA,26584 Flamingo Ave,94544,3,2,"1,634sqft","5,130sqft lot","$899,000 ",Single Family,50 Days,,$550 ,1 car,1952,"$849,900 ","$600,000 ",49,$584 ,-,-
